ruri,ruri_user,ruri_domain,from_user,from_domain,from_tag,to_user,contact_user,callid,content_type,user_agent,source_ip,source_port,destination_port,contact_ip,contact_port,toll_fraud
sip:*+31203697460@13.57.9.131:5060;transport=UDP,*+31203697460,13.57.9.131,â€˜hi'orâ€˜xâ€™='x';,13.57.9.131,36wigsgo,*+31203697460,â€˜hi'orâ€˜xâ€™='x';,XEJpg6e7OtExI9zGM8X4rY..,application/sdp,Avaya one-X Deskphone,185.107.83.35,32836,5060,185.107.83.35,5060,1
sip:+*31203697460@13.57.9.131:5060;transport=UDP,+*31203697460,13.57.9.131,â€˜hi'orâ€˜xâ€™='x';,13.57.9.131,8f6i8thu,+*31203697460,â€˜hi'orâ€˜xâ€™='x';,60xEkjMCqu5EyjR8kL3FHb..,application/sdp,Avaya one-X Deskphone,185.107.83.35,37218,5060,185.107.83.35,5060,1
sip:997011972592277524@13.57.9.131,997011972592277524,13.57.9.131,99701113579131,13.57.9.131,618930350,997011972592277524,99701113579131,874295907-705694516-930428796,application/sdp,pplsip,51.15.144.191,63347,5060,212.129.10.158,63347,1
sip:998011972592277524@13.57.9.131,998011972592277524,13.57.9.131,99801113579131,13.57.9.131,525486348,998011972592277524,99801113579131,1166506408-2139444745-1163995365,application/sdp,pplsip,51.15.144.191,53282,5060,212.129.10.158,53282,1
sip:0031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,12020000000'or''=',13.57.9.131,shdvts7y,31203697460,12020000000'or''=',Ept3v1mLY9l0swmHghuMUg..,application/sdp,Avaya one-X Deskphone,185.107.83.35,30493,5060,185.107.83.35,5060,1
sip:9991011972592277524@13.57.9.131,9991011972592277524,13.57.9.131,999101113579131,13.57.9.131,809923405,9991011972592277524,999101113579131,693298700-1699603597-1276741061,application/sdp,pplsip,51.15.144.191,60685,5060,212.129.10.158,60685,1
sip:9992011972592277524@13.57.9.131,9992011972592277524,13.57.9.131,999201113579131,13.57.9.131,1769057250,9992011972592277524,999201113579131,342935384-774917023-1069317881,application/sdp,pplsip,51.15.144.191,63424,5060,212.129.10.158,63424,1
sip:9993011972592277524@13.57.9.131,9993011972592277524,13.57.9.131,999301113579131,13.57.9.131,1076937992,9993011972592277524,999301113579131,273244495-709096611-1861901831,application/sdp,pplsip,51.15.144.191,54779,5060,212.129.10.158,54779,1
sip:31203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,12020000000'or''=',13.57.9.131,fr5bx9g1,31203697460,12020000000'or''=',zOzV10lMKD1DUS18mTxXRT..,application/sdp,Avaya one-X Deskphone,185.107.83.35,14797,5060,185.107.83.35,5060,1
sip:9994011972592277524@13.57.9.131,9994011972592277524,13.57.9.131,999401113579131,13.57.9.131,405483897,9994011972592277524,999401113579131,1339923060-1411966265-77834643,application/sdp,pplsip,51.15.144.191,62145,5060,212.129.10.158,62145,1
sip:9995011972592277524@13.57.9.131,9995011972592277524,13.57.9.131,999501113579131,13.57.9.131,1865754679,9995011972592277524,999501113579131,473174971-1078287917-160490369,application/sdp,pplsip,51.15.144.191,53181,5060,212.129.10.158,53181,1
sip:+31203697460@13.57.9.131:5060;transport=UDP,+31203697460,13.57.9.131,12020000000'or''=',13.57.9.131,yvmqv4ce,+31203697460,12020000000'or''=',lYVpKGjbGEWBLmmlqA3JDO..,application/sdp,Avaya one-X Deskphone,185.107.83.35,40769,5060,185.107.83.35,5060,1
sip:9996011972592277524@13.57.9.131,9996011972592277524,13.57.9.131,999601113579131,13.57.9.131,601786244,9996011972592277524,999601113579131,601082215-25008862-2104575747,application/sdp,pplsip,51.15.144.191,56957,5060,212.129.10.158,56957,1
sip:9997011972592277524@13.57.9.131,9997011972592277524,13.57.9.131,999701113579131,13.57.9.131,1935644730,9997011972592277524,999701113579131,2061297554-896896273-804195454,application/sdp,pplsip,51.15.144.191,54196,5060,212.129.10.158,54196,1
sip:01131203697460@13.57.9.131:5060;transport=UDP,1131203697460,13.57.9.131,12020000000'or''=',13.57.9.131,zbnxdt8e,1131203697460,12020000000'or''=',feFdQ0JMjXsOLcLmpolZqF..,application/sdp,Avaya one-X Deskphone,185.107.83.35,41744,5060,185.107.83.35,5060,1
sip:9998011972592277524@13.57.9.131,9998011972592277524,13.57.9.131,999801113579131,13.57.9.131,226747085,9998011972592277524,999801113579131,2023194916-1024323240-2088695808,application/sdp,pplsip,51.15.144.191,53788,5060,212.129.10.158,53788,1
sip:888011972592277524@13.57.9.131,888011972592277524,13.57.9.131,88801113579131,13.57.9.131,383274100,888011972592277524,88801113579131,1193861838-1556936018-905702193,application/sdp,pplsip,51.15.144.191,61173,5060,212.129.10.158,61173,1
sip:90031203697460@13.57.9.131:5060;transport=UDP,90031203697460,13.57.9.131,12020000000'or''=',13.57.9.131,g685vb5f,90031203697460,12020000000'or''=',SRiv5DuFfby93sORa7rblP..,application/sdp,Avaya one-X Deskphone,185.107.83.35,53669,5060,185.107.83.35,5060,1
sip:777011972592277524@13.57.9.131,777011972592277524,13.57.9.131,77701113579131,13.57.9.131,876114666,777011972592277524,77701113579131,859941697-1432847897-749946361,application/sdp,pplsip,51.15.144.191,52209,5060,212.129.10.158,52209,1
sip:666011972592277524@13.57.9.131,666011972592277524,13.57.9.131,66601113579131,13.57.9.131,2084258634,666011972592277524,66601113579131,1292265302-1879895736-1931282550,application/sdp,pplsip,51.15.144.191,64783,5060,212.129.10.158,64783,1
sip:901131203697460@13.57.9.131:5060;transport=UDP,901131203697460,13.57.9.131,12020000000'or''=',13.57.9.131,z6so162h,901131203697460,12020000000'or''=',ZlElqpC9IkkKv53LXalEjI..,application/sdp,Avaya one-X Deskphone,185.107.83.35,10749,5060,185.107.83.35,5060,1
sip:555011972592277524@13.57.9.131,555011972592277524,13.57.9.131,55501113579131,13.57.9.131,1122608609,555011972592277524,55501113579131,620641322-1903329321-1953753429,application/sdp,pplsip,51.15.144.191,56267,5060,212.129.10.158,56267,1
sip:444011972592277524@13.57.9.131,444011972592277524,13.57.9.131,44401113579131,13.57.9.131,1463570384,444011972592277524,44401113579131,797994106-398899865-184918294,application/sdp,pplsip,51.15.144.191,51861,5060,212.129.10.158,51861,1
sip:333011972592277524@13.57.9.131,333011972592277524,13.57.9.131,33301113579131,13.57.9.131,1519742595,333011972592277524,33301113579131,752972409-978398537-109802005,application/sdp,pplsip,51.15.144.191,59265,5060,212.129.10.158,59265,1
sip:00031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,12020000000'or''=',13.57.9.131,fl9qu0vg,31203697460,12020000000'or''=',WSVziPwhn7aLvP2nn2D9yj..,application/sdp,Avaya one-X Deskphone,185.107.83.35,21962,5060,185.107.83.35,5060,1
sip:222011972592277524@13.57.9.131,222011972592277524,13.57.9.131,22201113579131,13.57.9.131,132830350,222011972592277524,22201113579131,360499083-242961334-2119444381,application/sdp,pplsip,51.15.144.191,50754,5060,212.129.10.158,50754,1
sip:111011972592277524@13.57.9.131,111011972592277524,13.57.9.131,11101113579131,13.57.9.131,962839255,111011972592277524,11101113579131,1127343318-1222258533-564584593,application/sdp,pplsip,51.15.144.191,63764,5060,212.129.10.158,63764,1
sip:000031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,12020000000'or''=',13.57.9.131,wlx2et5t,31203697460,12020000000'or''=',QIdZUeUHI8s4Y2hrfH2xsD..,application/sdp,Avaya one-X Deskphone,185.107.83.35,6166,5060,185.107.83.35,5060,1
sip:88011972592277524@13.57.9.131,88011972592277524,13.57.9.131,8801113579131,13.57.9.131,1483642176,88011972592277524,8801113579131,102499648-90406744-558783012,application/sdp,pplsip,51.15.144.191,54789,5060,212.129.10.158,54789,1
sip:77011972592277524@13.57.9.131,77011972592277524,13.57.9.131,7701113579131,13.57.9.131,1553190204,77011972592277524,7701113579131,1274525413-1121108075-1553352184,application/sdp,pplsip,51.15.144.191,62158,5060,212.129.10.158,62158,1
sip:900031203697460@13.57.9.131:5060;transport=UDP,900031203697460,13.57.9.131,12020000000'or''=',13.57.9.131,tx7x8wny,900031203697460,12020000000'or''=',SSBfdTFxyJeHcEu9W1pEtG..,application/sdp,Avaya one-X Deskphone,185.107.83.35,6538,5060,185.107.83.35,5060,1
sip:66011972592277524@13.57.9.131,66011972592277524,13.57.9.131,6601113579131,13.57.9.131,1113353157,66011972592277524,6601113579131,730979989-233779084-821481482,application/sdp,pplsip,51.15.144.191,53184,5060,212.129.10.158,53184,1
sip:55011972592277524@13.57.9.131,55011972592277524,13.57.9.131,5501113579131,13.57.9.131,1751042960,55011972592277524,5501113579131,1925206766-904199784-119070166,application/sdp,pplsip,51.15.144.191,52139,5060,212.129.10.158,52139,1
sip:10031203697460@13.57.9.131:5060;transport=UDP,10031203697460,13.57.9.131,12020000000'or''=',13.57.9.131,gfqlacn7,10031203697460,12020000000'or''=',S93F5ZtgUlGdJzRzDlBuyE..,application/sdp,Avaya one-X Deskphone,185.107.83.35,50204,5060,185.107.83.35,5060,1
sip:44011972592277524@13.57.9.131,44011972592277524,13.57.9.131,4401113579131,13.57.9.131,271624005,44011972592277524,4401113579131,921174033-454746231-2016451987,application/sdp,pplsip,51.15.144.191,59532,5060,212.129.10.158,59532,1
sip:33011972592277524@13.57.9.131,33011972592277524,13.57.9.131,3301113579131,13.57.9.131,1511822232,33011972592277524,3301113579131,1390666918-600730479-711547879,application/sdp,pplsip,51.15.144.191,50566,5060,212.129.10.158,50566,1
sip:110031203697460@13.57.9.131:5060;transport=UDP,110031203697460,13.57.9.131,12020000000'or''=',13.57.9.131,a0p86n5d,110031203697460,12020000000'or''=',aUNJqWtt5AdPsOeOV9cYMs..,application/sdp,Avaya one-X Deskphone,185.107.83.35,43117,5060,185.107.83.35,5060,1
sip:22011972592277524@13.57.9.131,22011972592277524,13.57.9.131,2201113579131,13.57.9.131,600045649,22011972592277524,2201113579131,333283358-617247047-1713789835,application/sdp,pplsip,51.15.144.191,57984,5060,212.129.10.158,57984,1
sip:258011972592277524@13.57.9.131,258011972592277524,13.57.9.131,25801113579131,13.57.9.131,1574549458,258011972592277524,25801113579131,1759685592-1611926310-608115845,application/sdp,pplsip,51.15.144.191,49217,5060,212.129.10.158,49217,1
sip:12011972592277524@13.57.9.131,12011972592277524,13.57.9.131,1201113579131,13.57.9.131,1602619444,12011972592277524,1201113579131,1855156556-882500548-1412527449,application/sdp,pplsip,51.15.144.191,50160,5060,212.129.10.158,50160,1
sip:+0031203697460@13.57.9.131:5060;transport=UDP,+0031203697460,13.57.9.131,12020000000'or''=',13.57.9.131,nayxht6m,+0031203697460,12020000000'or''=',iHpYIhtYUG3HnQxpQuCMfe..,application/sdp,Avaya one-X Deskphone,185.107.83.35,13435,5060,185.107.83.35,5060,1
sip:13011972592277524@13.57.9.131,13011972592277524,13.57.9.131,1301113579131,13.57.9.131,442811450,13011972592277524,1301113579131,1091922223-15758320-1186444969,application/sdp,pplsip,51.15.144.191,54155,5060,212.129.10.158,54155,1
sip:14011972592277524@13.57.9.131,14011972592277524,13.57.9.131,1401113579131,13.57.9.131,1477007615,14011972592277524,1401113579131,771772945-908572219-473297714,application/sdp,pplsip,51.15.144.191,61535,5060,212.129.10.158,61535,1
sip:+01131203697460@13.57.9.131:5060;transport=UDP,+01131203697460,13.57.9.131,12020000000'or''=',13.57.9.131,x4ylsqzg,+01131203697460,12020000000'or''=',0jw84OpgZaxRvaiC08bHOr..,application/sdp,Avaya one-X Deskphone,185.107.83.35,26008,5060,185.107.83.35,5060,1
sip:15011972592277524@13.57.9.131,15011972592277524,13.57.9.131,1501113579131,13.57.9.131,1006642464,15011972592277524,1501113579131,12788652-521254721-435181811,application/sdp,pplsip,51.15.144.191,63252,5060,212.129.10.158,63252,1
sip:16011972592277524@13.57.9.131,16011972592277524,13.57.9.131,1601113579131,13.57.9.131,1215127716,16011972592277524,1601113579131,2023807234-1160300939-366919198,application/sdp,pplsip,51.15.144.191,54780,5060,212.129.10.158,54780,1
sip:00+31203697460@13.57.9.131:5060;transport=UDP,00+31203697460,13.57.9.131,12020000000'or''=',13.57.9.131,vqj8nz2j,00+31203697460,12020000000'or''=',4wUESTVxyoGzTHRqq5nUGe..,application/sdp,Avaya one-X Deskphone,185.107.83.35,33353,5060,185.107.83.35,5060,1
sip:17011972592277524@13.57.9.131,17011972592277524,13.57.9.131,1701113579131,13.57.9.131,1689130521,17011972592277524,1701113579131,325408123-475727811-1064259194,application/sdp,pplsip,51.15.144.191,62152,5060,212.129.10.158,62152,1
sip:18011972592277524@13.57.9.131,18011972592277524,13.57.9.131,1801113579131,13.57.9.131,1419566742,18011972592277524,1801113579131,1474957894-2115432845-271791881,application/sdp,pplsip,51.15.144.191,53185,5060,212.129.10.158,53185,1
sip:19011972592277524@13.57.9.131,19011972592277524,13.57.9.131,1901113579131,13.57.9.131,537221563,19011972592277524,1901113579131,2045424585-767134376-1231408844,application/sdp,pplsip,51.15.144.191,60583,5060,212.129.10.158,60583,1
sip:011+31203697460@13.57.9.131:5060;transport=UDP,011+31203697460,13.57.9.131,12020000000'or''=',13.57.9.131,hkzx1doz,011+31203697460,12020000000'or''=',feHg2ZHSOpqKKM5aVDW30J..,application/sdp,Avaya one-X Deskphone,185.107.83.35,23491,5060,185.107.83.35,5060,1
sip:101972592277524@13.57.9.131,101972592277524,13.57.9.131,10113579131,13.57.9.131,1609077828,101972592277524,10113579131,899685461-10275819-1471339199,application/sdp,pplsip,51.15.144.191,51607,5060,212.129.10.158,51607,1
sip:1001972592277524@13.57.9.131,1001972592277524,13.57.9.131,100113579131,13.57.9.131,623440400,1001972592277524,100113579131,1747730460-287291060-348158897,application/sdp,pplsip,51.15.144.191,52190,5060,212.129.10.158,52190,1
sip:901972592277524@13.57.9.131,901972592277524,13.57.9.131,90113579131,13.57.9.131,404824427,901972592277524,90113579131,1922131251-1841506170-713664993,application/sdp,pplsip,51.15.144.191,59589,5060,212.129.10.158,59589,1
sip:801972592277524@13.57.9.131,801972592277524,13.57.9.131,80113579131,13.57.9.131,1134326363,801972592277524,80113579131,1344952447-2090862726-52464890,application/sdp,pplsip,51.15.144.191,54841,5060,212.129.10.158,54841,1
sip:9981011972592277524@13.57.9.131,9981011972592277524,13.57.9.131,998101113579131,13.57.9.131,185726970,9981011972592277524,998101113579131,281375327-1932804340-1036932226,application/sdp,pplsip,51.15.144.191,62211,5060,212.129.10.158,62211,1
sip:9971011972592277524@13.57.9.131,9971011972592277524,13.57.9.131,997101113579131,13.57.9.131,1208402002,9971011972592277524,997101113579131,298857290-1232219574-1100967365,application/sdp,pplsip,51.15.144.191,53799,5060,212.129.10.158,53799,1
sip:9897011972592277524@13.57.9.131,9897011972592277524,13.57.9.131,989701113579131,13.57.9.131,1581452126,9897011972592277524,989701113579131,279436332-1285740567-838195814,application/sdp,pplsip,51.15.144.191,59258,5060,212.129.10.158,59258,1
sip:201011972592277524@13.57.9.131,201011972592277524,13.57.9.131,20101113579131,13.57.9.131,636394185,201011972592277524,20101113579131,1537923886-467614183-1442652438,application/sdp,pplsip,51.15.144.191,50284,5060,212.129.10.158,50284,1
sip:2001011972592277524@13.57.9.131,2001011972592277524,13.57.9.131,200101113579131,13.57.9.131,2077750835,2001011972592277524,200101113579131,697423617-707565789-1565008972,application/sdp,pplsip,51.15.144.191,57796,5060,212.129.10.158,57796,1
sip:301011972592277524@13.57.9.131,301011972592277524,13.57.9.131,30101113579131,13.57.9.131,1709695710,301011972592277524,30101113579131,925661853-1359361622-468956310,application/sdp,pplsip,51.15.144.191,49364,5060,212.129.10.158,49364,1
sip:3001011972592277524@13.57.9.131,3001011972592277524,13.57.9.131,300101113579131,13.57.9.131,2088494989,3001011972592277524,300101113579131,838782670-487196485-2001490091,application/sdp,pplsip,51.15.144.191,53173,5060,212.129.10.158,53173,1
sip:801011972592277524@13.57.9.131,801011972592277524,13.57.9.131,80101113579131,13.57.9.131,141314265,801011972592277524,80101113579131,573073419-689217491-1578395235,application/sdp,pplsip,51.15.144.191,49897,5060,212.129.10.158,49897,1
sip:8001011972592277524@13.57.9.131,8001011972592277524,13.57.9.131,800101113579131,13.57.9.131,2010083271,8001011972592277524,800101113579131,1431879587-1586289805-488279586,application/sdp,pplsip,51.15.144.191,53400,5060,212.129.10.158,53400,1
sip:901011972592277524@13.57.9.131,901011972592277524,13.57.9.131,90101113579131,13.57.9.131,1424745230,901011972592277524,90101113579131,899771172-993810359-829397517,application/sdp,pplsip,51.15.144.191,60811,5060,212.129.10.158,60811,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,1356702069,11972592277524,1113579131,1470565317-1440253394-1690821451,application/sdp,pplsip,51.15.144.191,53363,5060,212.129.10.158,53363,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,428934986,11972592277524,1113579131,1148545362-1667762579-310379741,application/sdp,pplsip,51.15.144.191,63060,5060,212.129.10.158,63060,1
sip:+972592277524@13.57.9.131,+972592277524,13.57.9.131,+13579131,13.57.9.131,911834545,+972592277524,+13579131,446995972-652606830-268084129,application/sdp,pplsip,51.15.144.191,54822,5060,212.129.10.158,54822,1
sip:9011972592277524@13.57.9.131,9011972592277524,13.57.9.131,901113579131,13.57.9.131,935866172,9011972592277524,901113579131,78715383-1735152588-499453854,application/sdp,pplsip,51.15.144.191,62942,5060,212.129.10.158,62942,1
sip:011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,389137575,11972592277524,1113579131,1040990185-898846817-1300240585,application/sdp,pplsip,51.15.144.191,57610,5060,212.129.10.158,57610,1
sip:+972592277524@13.57.9.131,+972592277524,13.57.9.131,+13579131,13.57.9.131,1528200478,+972592277524,+13579131,167582202-1699200980-675224815,application/sdp,pplsip,51.15.144.191,53627,5060,212.129.10.158,53627,1
sip:9011972592277524@13.57.9.131,9011972592277524,13.57.9.131,901113579131,13.57.9.131,1216120608,9011972592277524,901113579131,542886146-71592214-2111480734,application/sdp,pplsip,51.15.144.191,51407,5060,212.129.10.158,51407,1
sip:8011972592277524@13.57.9.131,8011972592277524,13.57.9.131,801113579131,13.57.9.131,1782867214,8011972592277524,801113579131,545873238-742729985-1207468778,application/sdp,pplsip,51.15.144.191,64442,5060,212.129.10.158,64442,1
sip:7011972592277524@13.57.9.131,7011972592277524,13.57.9.131,701113579131,13.57.9.131,2057461466,7011972592277524,701113579131,1843812960-1189791178-49806114,application/sdp,pplsip,51.15.144.191,54390,5060,212.129.10.158,54390,1
sip:6011972592277524@13.57.9.131,6011972592277524,13.57.9.131,601113579131,13.57.9.131,1086463437,6011972592277524,601113579131,179451616-1899347163-1659875426,application/sdp,pplsip,51.15.144.191,53885,5060,212.129.10.158,53885,1
sip:5011972592277524@13.57.9.131,5011972592277524,13.57.9.131,501113579131,13.57.9.131,90535127,5011972592277524,501113579131,8262739-1913927456-1761032948,application/sdp,pplsip,51.15.144.191,60823,5060,212.129.10.158,60823,1
sip:4011972592277524@13.57.9.131,4011972592277524,13.57.9.131,401113579131,13.57.9.131,339695555,4011972592277524,401113579131,679292721-1592048828-2129004615,application/sdp,pplsip,51.15.144.191,60920,5060,212.129.10.158,60920,1
sip:3011972592277524@13.57.9.131,3011972592277524,13.57.9.131,301113579131,13.57.9.131,1655070607,3011972592277524,301113579131,2023007432-809679083-688812005,application/sdp,pplsip,51.15.144.191,50752,5060,212.129.10.158,50752,1
sip:2011972592277524@13.57.9.131,2011972592277524,13.57.9.131,201113579131,13.57.9.131,304982681,2011972592277524,201113579131,1267686702-1997020460-239500529,application/sdp,pplsip,51.15.144.191,65282,5060,212.129.10.158,65282,1
sip:101010@13.57.9.131,101010,13.57.9.131,hello,honeypot.pstn.twilio.com,20488789_6772d868_849b77be-a5c9-4ed3-b744-aa1a5d172e89,101010,hello,44041599c4a854e5070f6b3774e995da@0.0.0.0,application/sdp,Twilio Gateway,54.172.60.1,5060,5060,172.18.4.229,5060,0
sip:235011441548897532@13.57.9.131,235011441548897532,13.57.9.131,20009,13.57.9.131,8df24c20,235011441548897532,20009,7118b45e59ec935c55537459c7468fac,application/sdp,sipcli/v1.8,192.99.38.121,5076,5060,192.99.38.121,5076,1
sip:236011441548897532@13.57.9.131,236011441548897532,13.57.9.131,20009,13.57.9.131,a5993125,236011441548897532,20009,aa756db4f27db0a4c33a53b3ca87ed22,application/sdp,sipcli/v1.8,192.99.38.121,5071,5060,192.99.38.121,5071,1
